Position.bp. Rate.cM.Mb. Map.cM.
219727092 0.409725 238.209639
219727575 0.41668 238.209837
219727779 0.426687 238.209922
219727789 0.436488 238.209926
219728319 0.178038 238.210158
219729250 0.131352 238.210323
219729533 0.105996 238.210361
219729603 0.079231 238.210368
219729916 0.070536 238.210393
219730006 0.969164 238.210399
219730586 0.243972 238.210961
219731319 0.065903 238.21114
219732086 0.0659 238.211191
219734361 0.065974 238.211341
219734883 0.06721 238.211375
219734960 0.095257 238.21138
219735983 0.70165 238.211478
219736063 1.439724 238.211534
219736664 1.471742 238.212399
219736763 1.500528 238.212545
219738133 1.267539 238.214601
219738258 1.069997 238.214759
219739907 25.404651 238.216523
219739966 0.049843 238.218022
219740339 0.028551 238.218041
219741146 0.028375 238.218064
219741333 0.028386 238.218069
219741407 0.028323 238.218071
219741840 0.028514 238.218084
219742391 0.028901 238.218099
219742545 0.029661 238.218104
219742744 0.03011 238.21811
219742768 0.031196 238.21811
219743719 0.056519 238.21814
219744249 0.191163 238.21817
219746646 0.206783 238.218628
219748779 0.163465 238.219069
219748818 0.120735 238.219076
219748841 0.078895 238.219078
219749261 0.07377 238.219112
219750717 1.315156 238.219219
219751204 1.315501 238.219859
219751221 0.202136 238.219882
219751388 0.077632 238.219916
219752028 0.07422 238.219965
219752398 0.074128 238.219993
219753509 0.074344 238.220075
219753641 0.074236 238.220085
219754824 0.090922 238.220173
219754843 0.090835 238.220174
219754982 0.132517 238.220187
219755057 0.165736 238.220197
219755243 0.165694 238.220228
219756193 0.186096 238.220385
219756559 0.209068 238.220453
219757927 0.209068 238.220739
219758515 0.209082 238.220862
219759378 0.209082 238.221043
219759682 0.131457 238.221106
219759733 0.073508 238.221113
219759829 0.073508 238.22112
219760198 0.073507 238.221147
219760467 0.073507 238.221167
219760844 0.073716 238.221195
219762581 0.08953 238.221323
219762728 0.10866 238.221336
219764059 0.144145 238.22148
219768280 0.144228 238.222089
219770722 0.146903 238.222441
219775432 0.130576 238.223133
219777110 0.115484 238.223352
219777468 0.114685 238.223393
219778115 0.146943 238.223468
219781783 0.146943 238.224007
219786890 0.122193 238.224757
219787214 0.111061 238.224797
219787322 0.102067 238.224809
219787413 0.094617 238.224818
219787507 0.090133 238.224827
219787579 0.09072 238.224833
219788021 0.102616 238.224873
219788166 0.143492 238.224888
219788519 0.481492 238.224939
219788530 0.799398 238.224944
219789435 0.802395 238.225668
219789462 0.805363 238.225689
219789822 0.820615 238.225979
219790221 1.82394 238.226307
219791356 1.938241 238.228377
219791385 2.001279 238.228433
219791822 4.229723 238.229308
219792380 4.214924 238.231668
219792794 4.172533 238.233413
219792920 2.164024 238.233939
219793052 0.904283 238.234224
219793405 0.455167 238.234543
219796020 0.461424 238.235734
219796638 0.470036 238.236019
219796732 0.470011 238.236063
219797470 0.485656 238.23641
219797675 0.65458 238.23651
219798023 0.655481 238.236737
219798190 0.657216 238.236847
219798632 3.478939 238.237137
219799017 3.481681 238.238477
219799245 3.48347 238.23927
219799567 3.506935 238.240392
219800905 17.076823 238.245084
219801716 17.081927 238.258934
219802290 2.508547 238.268739
219802508 2.508593 238.269286
219804078 2.52736 238.273224
219804141 2.657185 238.273383
219805224 0.360344 238.276261
219805383 0.26574 238.276318
219805390 0.173364 238.27632
219806187 0.173192 238.276458
219806352 0.173154 238.276487
219806403 0.172929 238.276496
219806718 0.172862 238.27655
219806925 0.207712 238.276586
219807663 0.20257 238.276739
219807696 0.202565 238.276746
219807974 0.203286 238.276802
219808832 0.17712 238.276977
219808903 0.154766 238.276989
219809347 0.116151 238.277058
219809706 0.091024 238.2771
219810486 0.080698 238.277171
219810518 0.06951 238.277173
219811298 0.061467 238.277228
219811877 0.061467 238.277263
219812901 0.063054 238.277326
219813322 0.065403 238.277353
219816238 0.065403 238.277543
219820367 0.066015 238.277813
219821067 0.07251 238.27786
219821478 0.07259 238.277889
219821509 0.080545 238.277892
219821672 0.085345 238.277905
219822030 0.091234 238.277935
219822453 0.091381 238.277974
219825554 0.115362 238.278257
219825766 0.175434 238.278282
219825901 0.30631 238.278305
219827007 0.31781 238.278644
219829057 0.331038 238.279296
219829351 0.344914 238.279393
219829958 0.343922 238.279602
219830070 0.343896 238.279641
219831748 0.342155 238.280218
219832038 0.339566 238.280317
219832393 0.326667 238.280438
219832599 0.325959 238.280505
219833740 0.324762 238.280877
219834340 0.323059 238.281072
219835017 0.325034 238.281291
219835486 0.320193 238.281443
219836090 0.320348 238.281636
219836264 0.322807 238.281692
219836330 0.322504 238.281713
219836365 0.32609 238.281725
219836708 0.336296 238.281837
219836722 0.350177 238.281841
219837219 0.343406 238.282015
219838104 0.302491 238.282319
219838792 0.302146 238.282527
219839357 0.098159 238.282698
219840417 0.084105 238.282802
219841581 0.084116 238.2829
219841755 0.07875 238.282915
219842221 0.078718 238.282951
219842270 0.078741 238.282955
219842591 0.07748 238.28298
219842739 0.075915 238.282992
219842900 0.075206 238.283004
219843599 2.671955 238.283057
219844192 0.648816 238.284641
219844649 0.647559 238.284938
219845808 0.650542 238.285688
219846013 0.653198 238.285822
219847837 0.139903 238.287013
219848628 0.117845 238.287124
219849353 0.142476 238.287209
219849573 0.177662 238.28724
219853281 0.390316 238.287899
219853592 0.790305 238.288021
219854010 1.11974 238.288351
219855818 1.120328 238.290375
219856859 1.120034 238.291542
219857116 1.119314 238.29183
219858796 0.859119 238.29371
219859158 0.939267 238.294021
219859210 0.807458 238.29407
219859380 0.654019 238.294207
219859443 0.92093 238.294248
219859848 0.79241 238.294621
219859937 0.581639 238.294692
219859969 0.402947 238.29471
219860578 0.393831 238.294956
219861288 0.392944 238.295235
219862262 0.482821 238.295618
219862348 0.663567 238.29566
219862720 0.280571 238.295907
219864974 0.220472 238.296539
219865236 0.197797 238.296597
219866299 0.124689 238.296807
219866544 0.124643 238.296838
219867194 0.124336 238.296919
219867786 0.123673 238.296992
219870543 0.116002 238.297333
219870612 0.108459 238.297341
219870726 0.108464 238.297354
219870749 0.108489 238.297356
219871008 0.10849 238.297384
219871257 0.10856 238.297411
219871422 0.108623 238.297429
219871966 0.109024 238.297488
219871984 0.10955 238.29749
219872219 0.11064 238.297516
219872363 0.112127 238.297532
219872389 0.11233 238.297535
219872787 0.114755 238.297579
219872805 0.11738 238.297581
219874081 0.117114 238.297731
219874421 0.117459 238.297771
219875581 0.118287 238.297907
219876114 0.118648 238.29797
219877265 0.119184 238.298107
219879032 0.120813 238.298318
219880675 0.127742 238.298516
219880704 0.136845 238.29852
219881894 0.383323 238.298683
219882761 0.456058 238.299015
219882828 0.441465 238.299045
219883075 0.536159 238.299154
219884129 0.517845 238.29972
219884316 0.51565 238.299816
219885434 0.577984 238.300393
219885617 0.577245 238.300499
219885691 0.54434 238.300541
219885699 0.543362 238.300546
219886004 0.512548 238.300711
219886534 0.48602 238.300983
219886728 0.384495 238.301077
219886794 0.286352 238.301103
219886882 0.272249 238.301128
219887049 0.188896 238.301173
219888293 0.186511 238.301408
219888386 0.184505 238.301426
219888444 0.184337 238.301437
219888730 0.183735 238.301489
219889557 0.18365 238.301641
219889604 0.184875 238.30165
219889747 0.179705 238.301676
219890503 0.171909 238.301812
219891044 0.169391 238.301905
219892297 0.169304 238.302117
219892566 0.169111 238.302163
219893091 0.169097 238.302252
219894238 0.572536 238.302446
219894519 0.612388 238.302607
219894852 1.466756 238.30281
219895501 0.585104 238.303762
219895870 0.524801 238.303978
219895918 0.519333 238.304003
219896822 0.015056 238.304473
219897359 0.014756 238.304481
219897717 0.013898 238.304486
219897941 0.013577 238.304489
219898096 0.013462 238.304492
219898709 0.013387 238.3045
219900439 0.013381 238.304523
219904046 0.016521 238.304571
219904230 0.056485 238.304574
219904616 0.329949 238.304596
219905948 0.332176 238.305036
219906108 0.332181 238.305089
219906224 0.341 238.305127
219906274 0.341058 238.305144
219906948 0.706104 238.305374
219907831 1.416611 238.305998
219908481 0.579545 238.306918
219909030 0.327352 238.307237
219909338 0.322728 238.307337
219909957 0.298911 238.307537
219910704 0.274356 238.30776
219911063 0.2265 238.307859
219911111 0.178135 238.30787
219911148 0.1353 238.307876
219911267 0.097084 238.307893
219911743 0.090048 238.307939
219912084 0.089591 238.307969
219912236 0.08973 238.307983
219912567 0.093238 238.308013
219912769 0.106822 238.308032
219913409 0.101642 238.3081
219913938 0.099637 238.308154
219914260 0.099524 238.308186
219914351 0.099524 238.308195
219914632 0.099261 238.308223
219914924 0.101497 238.308252
219915166 0.102218 238.308276
219915393 0.091055 238.3083
219916012 0.085488 238.308356
219916539 0.079324 238.308401
219918352 1.546831 238.308545
219918662 0.103109 238.309024
219919104 0.081543 238.30907
219919202 0.079622 238.309078
219919420 0.079622 238.309095
219919444 0.079586 238.309097
219919528 0.084127 238.309104
219919647 0.158806 238.309114
219919769 0.925625 238.309133
219919922 0.925625 238.309275
219920336 0.035539 238.309658
219920347 0.035539 238.309658
219920924 0.033037 238.309679
219921241 0.032775 238.309689
219921268 0.032761 238.30969
219921528 0.032751 238.309699
219921575 0.032751 238.3097
219921750 0.03254 238.309706
219921846 0.032229 238.309709
219921898 0.032229 238.309711
219922404 0.032216 238.309727
219922651 0.032209 238.309735
219922667 0.032191 238.309736
219922786 0.032385 238.30974
219923104 0.032458 238.30975
219923164 0.033161 238.309752
219923714 3.761255 238.30977
219923989 1.976896 238.310804
219924665 1.069855 238.312141
219924793 0.892781 238.312278
219924894 0.774707 238.312368
219925002 0.534715 238.312452
219925017 0.53479 238.31246
219925190 0.355447 238.312552
219925678 0.372483 238.312726
219925892 0.372482 238.312805
219925997 0.37037 238.312844
219926135 0.3515 238.312895
219926384 0.351235 238.312983
219926717 0.351273 238.3131
219926845 0.35264 238.313145
219927429 0.349397 238.313351
219928215 0.344079 238.313625
219929347 0.34848 238.314015
219930095 0.377668 238.314276
219931082 0.377687 238.314648
219931145 0.64228 238.314672
219931177 0.901592 238.314693
219931393 2.396897 238.314887
219931448 2.397134 238.315019
219931573 5.170664 238.315319
219931859 3.262781 238.316798
219932619 7.22883 238.319277
219932850 7.233447 238.320947
219933023 7.226351 238.322199
219933247 7.185076 238.323817
219933523 3.957969 238.325801
219933998 1.903004 238.327681
219934116 1.51727 238.327905
219934247 1.508913 238.328104
219934317 1.441809 238.328209
219934674 1.259125 238.328724
219935453 1.211344 238.329705
219935869 1.124737 238.330209
219936765 1.467785 238.331217
219936893 2.160875 238.331405
219937300 1.120784 238.332284
219937351 0.464432 238.332341
219938676 0.274391 238.332957
219938830 0.050373 238.332999
219941669 0.048391 238.333142
219942099 0.048414 238.333163
219943715 2.283016 238.333241
219944991 0.335604 238.336154
219945430 0.116012 238.336301
219945505 0.03999 238.33631
219945686 0.027168 238.336317
219947840 0.027225 238.336376
219947900 0.027216 238.336377
219950972 0.027432 238.336461
219951216 0.02772 238.336468
219951424 0.02772 238.336474
219951798 0.02772 238.336484
219952765 0.028567 238.336511
219954128 0.028263 238.33655
219954267 0.027697 238.336554
219956241 0.027891 238.336608
219957234 0.124926 238.336636
219957503 1.59618 238.33667
219958542 17.728255 238.338328
219958676 0.090522 238.340704
219958807 0.035165 238.340715
219959076 0.035092 238.340725
219959531 0.072148 238.340741
219959611 0.325021 238.340747
219959638 0.793139 238.340755
219960074 0.293995 238.341101
219960348 0.146125 238.341182
219960428 0.040352 238.341193
219960798 0.040352 238.341208
219960912 0.040259 238.341213
219961053 0.040259 238.341219
219961065 1.483623 238.341219
219961253 1.4606 238.341498
219961380 0.006145 238.341684
219961477 0.004069 238.341684
219961492 0.002971 238.341684
219961520 0.002971 238.341684
219961804 0.002946 238.341685
219962047 0.002918 238.341686
219962145 0.002918 238.341686
219962183 0.002919 238.341686
219962277 0.002919 238.341687
219962312 0.002919 238.341687
219962548 0.002915 238.341687
219962592 0.002915 238.341687
219963447 0.002915 238.34169
219963471 0.002915 238.34169
219963912 0.002915 238.341691
219964245 0.002915 238.341692
219964496 0.002915 238.341693
219964513 0.002942 238.341693
219964598 0.002973 238.341693
219964872 0.533196 238.341694
219965309 0.533196 238.341927
219965891 0.284832 238.342237
219966068 0.029176 238.342288
219966222 0.017965 238.342292
219966254 0.0159 238.342293
219967271 0.015906 238.342309
219967632 0.016333 238.342315
219967787 2.441861 238.342317
219967811 4.016205 238.342376
219967924 0.189669 238.34283
219968010 7.598479 238.342846
219968306 1.231344 238.345095
219968605 1.230228 238.345463
219968657 0.844676 238.345527
219969217 0.237711 238.346
219969405 0.223383 238.346045
219969896 0.223417 238.346155
219970895 0.244283 238.346378
219972655 0.460413 238.346808
219972733 0.699858 238.346844
219973235 0.656097 238.347195
219975817 0.724306 238.348889
219978259 0.874023 238.350658
219978349 1.256953 238.350737
219978404 1.820629 238.350806
219979476 1.811527 238.352757
219979794 1.811323 238.353334
219979962 1.682232 238.353638
219980348 1.68753 238.354287
219980552 1.635306 238.354631
219980704 1.470748 238.35488
219981469 1.475808 238.356005
219982164 1.465165 238.357031
219982260 4.215897 238.357171
219982596 4.130101 238.358588
219982707 3.994558 238.359046
219983092 0.260773 238.360584
219983780 0.217425 238.360764
219983917 0.190704 238.360794
219983926 0.166371 238.360795
219984654 0.165548 238.360916
219984995 0.162839 238.360973
219986579 0.162063 238.361231
219989425 0.162051 238.361692
219990803 0.162022 238.361915
219991060 0.161963 238.361957
219994784 0.161171 238.36256
219995909 0.171321 238.362741
219998726 0.172725 238.363224
219999103 0.177404 238.363289
219999251 0.190106 238.363315
219999696 0.364676 238.3634
220000566 0.909337 238.363717
220001479 1.643931 238.364548
220002608 1.729225 238.366404
220002646 2.522914 238.366469
220004158 2.531457 238.370284
220004975 2.52841 238.372352
220006085 1.09384 238.375159
220006591 1.04979 238.375712
220007160 1.020167 238.376309
220007508 0.981306 238.376664
220008024 0.927961 238.377171
220008308 0.861714 238.377434
220009989 0.793106 238.378883
220011536 0.553862 238.38011
220011568 0.553704 238.380128
220011909 0.330273 238.380316
220012109 0.194917 238.380382
220019193 0.194975 238.381763
220026448 0.194958 238.383178
220031791 0.204332 238.384219
220031804 0.212333 238.384222
220032028 0.212336 238.38427
220032318 0.22254 238.384331
220033393 0.229045 238.38457
220034533 0.234921 238.384832
220036087 0.245222 238.385197
220036296 0.254884 238.385248
220043323 0.546192 238.387039
220045654 0.560539 238.388312
220046112 0.568323 238.388569
